study_hours,revision_time,previous_grade,attendance_rate,understanding_level,sleep_hours,phone_time,stress_level,motivation_level,focus_level,pass_exam
7,2,88,76,1,7,0,4,10,10,1
2,2,79,77,6,6,4,5,4,3,1
4,2,65,93,5,7,5,5,4,1,0
2,3,84,80,9,5,4,8,4,6,1
5,3,44,64,7,7,1,9,8,4,1
0,3,68,97,6,7,2,8,7,1,1
0,3,93,57,7,7,3,5,4,10,1
0,1,61,55,10,8,0,6,1,4,0
7,0,88,77,5,4,3,4,6,2,1
2,2,42,53,1,5,0,2,5,3,0
4,0,67,79,9,8,2,5,5,10,1
0,2,77,92,5,4,2,1,6,10,1
4,0,53,66,4,7,4,1,8,7,0
2,1,86,83,6,7,2,1,6,7,1
7,3,53,55,5,8,5,4,6,5,1
5,0,82,85,1,6,5,5,7,10,0
7,2,50,84,2,5,3,4,8,2,1
4,0,48,88,4,4,3,6,4,9,0
7,1,77,88,8,7,2,2,7,9,1
7,1,86,65,5,5,3,5,8,9,1
5,0,83,51,7,7,5,6,6,6,0
2,3,45,57,2,7,0,5,9,1,1
2,2,40,64,8,7,1,6,6,6,1
3,1,64,76,5,5,5,8,4,8,0
7,1,55,65,4,8,4,2,6,4,1
2,0,91,50,9,5,1,7,2,6,0
2,1,54,59,6,5,3,6,8,8,0
1,1,73,56,4,6,4,10,6,6,0
0,2,56,97,8,6,1,8,4,4,1
3,3,42,59,3,8,1,9,7,7,1
6,2,42,61,10,6,3,8,8,5,1
3,3,76,66,2,8,4,5,3,1,0
3,2,56,94,7,7,5,4,10,3,1
6,0,94,61,4,7,5,3,3,3,0
1,1,88,64,4,5,4,10,10,1,0
7,3,91,95,10,7,1,9,3,4,1
5,0,77,100,9,6,4,7,3,2,1
2,1,40,81,2,4,5,1,2,10,0
0,1,46,81,1,5,4,3,5,1,0
4,1,65,100,7,8,0,3,6,6,1
7,2,86,75,8,7,3,6,1,7,1
6,0,78,63,3,5,5,2,6,4,0
5,0,58,99,2,5,3,4,7,5,0
7,1,91,75,4,5,0,2,2,9,1
6,3,93,54,2,7,1,5,1,8,1
2,0,69,87,2,8,2,4,7,2,0
1,2,82,99,5,5,5,4,6,10,1
7,3,94,95,10,5,1,4,3,3,1
6,3,53,53,5,5,0,4,2,9,1
2,3,52,77,8,7,4,5,2,5,1
2,3,59,50,9,6,0,2,2,1,1
1,0,65,62,2,8,3,6,8,9,0
3,1,66,92,1,5,4,1,1,8,0
7,3,64,52,3,5,1,10,3,10,1
7,2,48,98,6,5,4,2,8,7,1
3,2,80,99,5,7,3,3,6,7,1
0,1,87,74,8,6,0,2,7,8,1
0,0,51,91,8,5,1,3,2,4,0
3,1,49,65,2,5,2,8,9,7,0
5,3,45,70,9,7,2,3,7,8,1
4,0,89,62,4,8,0,10,3,10,1
2,0,73,93,1,8,1,1,9,3,1
4,3,98,85,2,6,1,8,3,2,1
2,2,91,57,6,8,4,8,10,2,1
3,3,80,93,5,5,5,7,8,7,1
0,1,58,68,7,7,0,4,7,9,1
5,3,45,96,9,5,4,5,3,8,1
0,2,41,65,6,5,0,10,5,10,0
4,3,54,61,6,6,3,6,7,10,1
0,1,56,69,2,8,0,6,3,7,0
3,1,55,67,7,8,4,7,2,9,0
5,2,67,61,2,8,1,4,9,4,1
4,1,60,97,7,5,0,8,2,10,1
5,1,47,74,8,7,1,2,3,7,1
7,3,49,60,1,7,3,9,1,5,1
2,0,49,71,9,5,2,6,1,1,0
0,1,89,95,8,4,2,1,1,10,1
5,1,49,83,9,5,4,1,10,4,1
1,2,48,62,5,8,0,8,3,1,0
7,2,67,95,4,5,3,10,6,1,1
0,3,63,87,1,4,3,10,10,7,0
2,3,58,61,9,5,1,7,3,3,1
5,1,72,88,4,8,5,3,4,9,1
4,0,43,85,4,6,4,8,2,7,0
2,0,95,77,4,7,3,8,7,6,0
1,3,42,76,2,4,0,7,4,2,0
5,2,81,88,4,6,3,5,1,5,1
6,1,51,62,2,7,2,8,4,8,1
6,1,57,92,8,6,4,5,4,4,1
3,0,62,89,7,5,1,1,3,8,1
0,3,59,76,10,5,0,8,8,9,1
4,0,45,100,2,7,2,7,7,8,0
3,0,92,80,2,7,3,7,10,6,0
5,3,73,51,2,5,4,2,10,2,1
6,2,81,67,1,5,4,3,3,8,1
6,1,41,75,6,7,0,3,4,4,1
6,2,69,91,6,7,1,10,8,1,1
5,3,48,80,1,7,2,6,10,5,1
6,3,66,87,1,8,5,6,3,3,1
2,1,81,71,6,8,1,3,5,3,1
7,2,73,85,6,5,0,5,5,7,1
5,1,79,68,4,8,0,9,5,1,1
4,0,63,63,3,4,2,7,5,3,0
7,0,88,63,9,5,4,9,9,10,1
3,0,56,99,6,4,4,2,10,6,0
4,2,68,78,1,6,2,10,5,8,1
7,0,75,66,3,4,1,10,9,6,1
1,1,89,99,1,6,2,1,9,4,1
6,2,51,99,3,4,5,2,10,8,1
1,1,70,86,2,6,4,6,4,10,0
0,3,88,58,5,6,1,10,9,5,1
0,2,48,50,3,5,3,7,2,10,0
7,1,58,53,7,7,1,8,3,6,1
1,1,85,56,8,7,4,6,1,1,0
5,2,85,60,7,5,0,6,7,4,1
4,3,56,63,2,6,1,3,10,4,1
1,2,41,91,10,7,1,9,9,5,1
0,0,79,68,10,7,0,2,3,1,1
1,0,44,89,7,4,4,5,8,4,0
5,3,98,52,10,8,3,3,1,7,1
1,1,78,57,3,5,3,1,6,6,0
4,1,93,78,7,8,2,2,6,10,1
3,1,87,99,1,6,3,6,5,5,0
5,2,55,86,2,4,3,10,4,1,0
0,2,56,92,10,7,1,1,3,8,1
4,3,93,58,1,4,2,2,4,5,1
1,0,66,68,9,5,3,10,7,8,0
1,1,46,61,2,6,1,5,7,6,0
3,0,91,76,2,4,2,1,3,7,0
0,2,47,86,6,4,1,10,10,10,1
0,2,47,97,7,4,0,4,3,10,1
2,2,62,74,2,7,4,5,3,1,0
0,0,71,94,4,6,4,5,5,6,0
3,3,82,87,3,7,4,5,1,3,1
6,3,86,97,5,4,3,10,10,3,1
2,2,57,99,9,7,4,9,7,3,1
2,1,77,66,2,7,4,9,8,6,0
1,0,93,93,5,5,2,5,7,8,0
1,2,51,82,8,8,2,6,8,3,1
0,0,54,88,6,8,5,8,9,3,0
2,0,67,63,4,5,2,7,4,5,0
7,3,94,77,10,5,3,6,3,6,1
1,2,77,67,8,7,5,4,7,6,1
3,3,89,82,3,7,5,3,9,7,1
7,2,95,91,4,6,4,4,9,7,1
1,0,70,64,9,8,3,3,8,3,0
5,3,91,60,5,7,3,8,3,5,1
5,0,48,85,6,6,3,6,6,1,0
1,2,47,64,2,8,3,6,2,1,0
2,1,85,97,9,6,3,1,6,2,1
6,3,58,79,8,6,3,5,5,2,1
6,3,90,64,7,5,5,8,4,7,1
2,0,47,98,9,4,4,2,3,5,0
4,0,73,72,5,4,2,3,8,3,0
6,1,96,92,5,4,5,9,10,7,1
5,3,43,99,9,6,1,4,6,3,1
3,2,70,97,5,7,1,10,9,3,1
2,2,77,64,9,4,1,5,3,4,1
0,3,42,78,1,7,0,7,5,5,0
5,3,74,60,10,8,2,5,4,8,1
3,3,58,94,10,4,4,2,6,9,1
3,1,82,67,8,6,3,7,2,5,1
2,2,68,89,3,5,1,6,6,8,1
3,2,49,80,8,6,2,9,3,3,1
2,0,51,58,5,7,4,2,8,7,0
6,0,85,71,2,8,1,2,10,3,1
1,3,69,60,9,6,2,8,10,10,1
5,0,69,66,4,5,5,10,6,3,0
4,1,99,82,7,5,4,1,8,4,1
1,2,57,60,8,8,5,8,7,2,0
5,2,63,88,7,4,2,5,6,7,1
2,0,71,57,6,6,3,1,9,6,1
5,3,48,100,7,6,2,10,9,3,1
6,0,86,53,4,5,2,1,10,1,1
2,3,63,85,10,7,0,6,10,10,1
1,1,65,68,1,6,3,10,4,3,0
0,2,42,73,5,5,5,2,8,4,0
0,1,62,90,8,7,2,2,3,10,1
7,2,50,98,10,4,3,1,5,1,1
7,1,49,67,6,4,2,1,3,8,1
5,0,89,82,5,5,3,4,10,2,1
0,1,75,95,2,5,4,5,4,3,0
2,1,99,85,10,4,1,4,5,5,1
3,0,52,59,5,5,0,6,8,9,0
2,2,68,63,10,8,1,8,10,6,1
3,2,77,56,3,6,2,2,8,3,1
1,0,98,61,2,8,2,1,3,3,0
4,1,92,71,3,7,4,2,8,8,1
3,1,52,76,4,5,2,10,10,4,0
0,1,96,97,2,5,5,6,4,5,0
2,3,65,86,4,7,3,4,2,4,1
1,2,59,60,4,6,5,7,3,9,0
0,1,44,85,6,4,1,2,8,8,1
1,2,59,62,5,8,2,1,5,7,1
4,1,53,81,7,6,4,5,2,4,0
6,0,84,57,7,4,0,9,7,9,1
2,0,53,56,3,4,5,6,5,8,0
5,2,47,92,9,5,1,6,6,8,1
2,2,87,92,7,7,4,1,2,10,1
7,0,52,66,7,5,4,1,7,2,1
4,3,63,71,2,7,1,4,1,5,1
2,0,54,95,10,5,4,2,10,6,1
7,1,90,83,3,8,0,3,10,6,1
5,3,40,69,3,5,0,6,5,9,1
3,0,61,57,6,8,2,10,9,4,0
1,3,73,71,4,6,3,1,7,7,1
5,3,89,76,4,6,2,10,9,9,1
0,3,90,83,1,5,3,2,9,5,1
4,2,79,70,6,6,1,4,1,6,1
3,0,42,64,8,4,4,6,8,1,0
0,2,94,54,8,8,2,3,7,7,1
0,2,65,87,8,7,4,9,2,5,0
4,1,53,66,5,8,2,10,3,4,0
3,1,97,57,10,5,2,4,6,3,1
6,3,80,68,6,6,0,7,3,1,1
0,3,47,54,5,6,3,5,8,5,1
0,1,88,72,4,4,1,6,4,3,0
3,1,94,68,4,6,4,9,7,8,1
2,0,94,63,4,5,2,9,4,4,0
0,3,95,59,4,5,4,6,2,3,0
1,3,55,80,6,7,0,2,7,1,1
3,1,81,62,6,8,1,9,8,10,1
0,0,60,71,5,8,3,2,1,2,0
4,1,49,86,9,8,3,2,5,10,1
5,1,96,88,8,7,2,2,10,2,1
1,2,64,59,10,7,1,7,8,1,1
7,3,95,80,6,7,3,4,1,8,1
7,0,77,92,9,4,1,8,3,5,1
5,2,61,84,5,7,4,8,2,2,0
7,3,88,62,10,6,0,1,3,8,1
5,1,87,79,4,4,1,1,3,10,1
0,0,86,83,6,6,1,4,3,5,0
1,3,93,85,4,8,3,2,1,10,1
1,1,85,84,8,5,5,3,3,5,0
2,2,43,96,7,8,2,10,2,2,0
5,0,43,53,5,7,2,2,9,8,1
1,3,69,53,10,5,5,10,10,3,0
2,2,41,96,6,8,5,9,8,4,0
3,1,68,55,7,4,5,6,6,5,0
2,1,82,77,2,7,4,7,7,10,0
4,3,75,79,9,8,3,6,1,9,1
6,1,60,76,7,5,3,1,7,2,1
0,0,99,54,8,6,0,5,8,8,1
3,3,60,93,5,8,2,3,8,5,1
6,2,87,88,3,4,3,10,6,9,1
6,3,60,84,2,5,5,8,7,9,1
3,3,43,88,2,8,4,7,2,10,1
4,2,40,93,3,6,0,9,4,3,1
2,1,65,64,1,7,2,1,8,9,1
0,2,95,68,1,7,2,2,4,7,1
2,0,90,79,7,7,2,2,8,9,1
1,1,41,87,10,5,0,1,10,7,1
2,3,48,81,8,6,4,8,4,8,1
7,1,94,89,6,6,4,4,9,4,1
3,1,96,78,7,8,3,7,1,5,1
0,0,84,55,1,7,3,10,6,6,0
2,1,57,75,1,5,2,1,1,4,0
0,1,87,76,9,7,5,8,6,8,0
0,1,87,84,5,7,1,8,4,5,0
1,3,96,77,7,8,3,10,8,3,1
1,1,81,54,6,8,4,3,8,1,0
3,2,80,90,4,8,2,9,9,1,1
4,1,50,97,1,4,4,5,7,8,0
7,0,64,65,4,4,2,5,8,3,1
6,1,65,90,10,5,0,5,3,10,1
0,1,97,67,10,5,3,1,10,4,1
4,3,75,62,8,8,5,10,4,7,1
6,2,81,92,1,6,0,2,4,1,1
6,1,74,74,2,5,3,1,6,6,1
7,2,77,59,8,4,5,2,7,1,1
3,0,42,78,2,4,5,9,9,3,0
6,3,98,59,10,7,5,9,10,4,1
7,2,80,55,9,8,4,5,6,7,1
6,3,74,65,3,6,4,4,2,2,1
0,1,89,74,3,8,1,2,10,8,1
0,0,79,93,6,4,4,6,10,6,0
5,3,61,53,3,6,2,9,7,10,1
4,1,47,86,9,5,1,8,10,2,1
2,2,54,83,8,7,2,10,9,3,1
7,0,84,68,4,4,1,4,8,4,1
1,0,46,82,6,7,2,6,4,6,0
7,2,58,53,8,8,1,9,2,1,1
2,2,79,93,4,6,3,10,8,5,1
4,0,81,83,5,8,5,10,6,8,0
1,3,56,61,7,7,3,4,8,7,1
2,0,40,80,8,4,1,9,9,3,0
5,2,84,65,7,7,0,8,3,2,1
1,3,68,51,8,4,1,3,8,2,1
0,1,97,98,4,7,0,9,10,10,1
2,0,52,51,1,8,5,5,8,5,0
7,2,95,85,6,7,2,1,5,8,1
1,1,87,55,5,5,1,8,6,6,0
5,0,68,72,4,8,0,5,5,6,1
7,0,80,88,2,7,5,5,6,7,1
6,3,81,96,1,7,1,2,1,1,1
1,2,45,93,9,6,3,9,10,3,1
1,1,44,86,2,8,3,6,10,5,0
5,0,73,95,9,6,1,10,10,7,1
6,3,50,65,6,8,1,3,2,6,1
2,1,48,92,6,4,4,7,8,1,0
3,1,77,93,2,8,5,2,1,9,0
2,0,79,68,6,8,3,7,9,3,0
6,1,80,98,3,7,2,2,7,7,1
4,0,48,73,7,5,1,5,1,1,0
7,3,47,76,10,8,4,10,5,1,1
5,3,83,56,4,6,5,10,2,1,0
2,1,97,79,9,5,1,9,1,4,0
1,0,79,90,5,8,3,9,1,1,0
5,2,42,63,10,5,0,6,5,1,1
0,3,52,93,3,4,5,3,4,9,0
6,0,58,64,1,5,0,4,5,8,1
7,0,73,61,1,4,3,4,6,5,0
2,0,71,78,4,5,2,9,1,2,0
5,1,88,72,10,5,5,4,2,7,1
7,2,55,62,10,6,4,4,2,1,1
2,1,75,58,4,6,1,5,5,9,1
5,3,57,73,9,7,1,6,10,1,1
1,1,53,88,8,5,1,8,9,3,0
0,0,69,79,4,4,4,1,7,6,0
0,1,41,50,6,5,4,5,10,4,0
4,0,52,59,7,8,3,9,4,2,0
5,2,66,87,10,4,4,10,5,5,1
2,1,98,96,8,8,1,4,7,10,1
0,1,92,64,4,7,5,8,10,1,0
6,1,91,58,1,8,1,9,9,1,1
0,0,56,62,5,7,4,1,10,6,0
3,0,70,72,1,7,4,8,7,9,0
3,1,54,82,4,7,3,8,2,10,0
0,1,96,58,7,8,0,5,4,7,1
5,2,59,52,7,7,4,10,10,10,1
4,2,44,79,1,7,0,2,4,4,1
0,3,46,58,9,6,2,7,9,8,1
1,2,57,74,2,5,0,5,8,1,0
7,2,95,96,5,7,4,5,6,5,1
2,2,50,73,6,4,1,6,8,2,1
4,0,71,81,1,4,1,10,7,3,0
1,2,89,56,2,6,4,8,8,10,0
4,2,66,85,7,8,3,1,7,4,1
1,1,65,74,6,8,5,3,2,1,0
2,0,76,69,6,8,4,7,6,5,0
2,3,84,66,6,7,4,9,4,10,1
3,3,67,85,7,8,5,10,4,6,1
5,2,89,75,10,8,3,2,10,1,1
1,3,41,68,9,5,3,4,6,4,1
7,3,59,86,9,7,2,4,8,2,1
3,3,43,97,2,7,2,7,5,1,1
1,2,52,52,2,4,2,5,3,5,0
3,3,63,92,5,4,3,5,1,1,0
2,2,87,77,10,5,0,7,5,8,1
4,1,77,71,7,6,4,2,3,2,1
6,1,97,96,3,7,2,8,3,5,1
3,3,79,68,3,4,0,6,4,3,1
1,1,87,95,4,8,4,5,9,6,1
1,2,84,65,3,7,5,1,4,6,0
6,1,94,55,3,7,5,2,5,8,1
5,3,68,86,8,7,5,6,10,5,1
7,2,97,80,7,4,0,6,5,5,1
2,0,75,98,7,5,5,9,1,5,0
1,2,41,97,10,4,1,6,7,9,1
0,1,80,83,2,8,1,1,2,2,0
4,0,57,80,9,8,5,7,6,3,0
3,2,88,60,6,6,4,3,4,4,1
5,0,47,85,3,4,0,8,5,7,0
7,0,97,55,9,4,0,6,5,10,1
6,0,54,76,9,6,5,3,4,1,0
4,2,80,56,6,6,3,3,2,3,1
2,1,56,98,10,7,2,8,8,10,1
5,2,62,81,6,7,4,6,1,7,1
7,1,41,57,8,8,0,2,9,8,1
3,2,45,82,8,5,2,3,6,2,1
3,2,68,96,6,8,5,6,4,3,0
6,2,66,93,7,4,4,7,6,7,1
0,1,76,64,4,5,0,4,9,7,1
6,2,88,76,1,7,5,8,9,3,1
2,0,73,79,4,6,1,3,3,10,1
5,2,57,71,8,6,0,6,8,5,1
5,0,81,96,8,8,1,7,1,7,1
1,3,49,78,2,4,5,8,9,3,0
0,3,77,90,7,4,1,4,7,8,1
0,1,98,97,1,6,3,5,10,4,0
5,1,83,79,2,8,5,6,7,7,1
5,3,56,51,8,8,5,1,6,2,1
4,2,98,64,10,7,3,9,1,5,1
7,2,52,96,4,7,2,3,2,6,1
4,2,91,76,3,7,4,2,3,1,1
4,3,99,56,2,5,2,7,1,9,1
0,0,87,76,6,8,3,4,5,9,0
1,1,81,70,4,8,2,4,5,4,0
3,0,66,62,3,7,4,10,6,5,0
4,3,92,66,3,6,4,9,7,9,1
1,0,41,60,10,7,0,7,10,10,1
6,2,73,59,3,5,2,9,9,2,1
2,2,70,82,8,6,3,1,7,5,1
4,0,62,63,9,8,0,3,6,4,1
6,3,46,86,9,5,2,10,9,2,1
3,0,77,57,5,5,5,10,2,2,0
2,2,72,82,1,6,4,6,6,9,0
2,2,51,56,10,7,3,1,5,10,1
3,3,84,83,5,7,5,5,6,8,1
4,0,51,56,1,4,2,4,10,10,0
0,2,58,56,9,6,4,4,1,10,0
3,2,48,90,10,7,4,7,5,8,1
3,0,49,85,8,5,5,5,8,8,0
3,0,56,56,7,7,2,7,3,5,0
2,1,89,69,2,7,2,1,3,4,0
7,3,79,67,2,5,3,9,7,10,1
1,3,78,94,4,6,0,8,7,3,1
6,0,80,92,9,4,4,7,2,2,0
0,3,49,90,9,7,0,10,8,10,1
4,2,51,63,8,7,0,2,5,5,1
4,0,54,89,5,7,4,6,9,8,1
6,0,70,63,7,6,2,4,1,5,1
1,0,54,70,9,5,4,3,4,7,0
3,1,67,98,3,5,5,8,8,5,0
7,3,43,76,4,5,0,4,9,10,1
0,1,75,95,2,5,3,3,9,9,0
4,2,94,75,9,5,4,5,10,8,1
6,3,40,76,7,5,3,9,1,8,1
5,1,97,73,6,7,2,10,1,1,1
7,0,83,54,5,7,2,3,7,5,1
6,1,96,91,7,5,5,9,6,9,1
7,0,73,87,3,5,3,4,7,8,1
4,1,86,77,5,6,3,10,8,1,0
3,1,56,91,2,6,4,4,6,9,0
5,1,78,92,5,8,2,2,10,10,1
1,0,77,81,7,7,3,8,10,1,0
0,1,83,73,10,5,1,4,10,5,1
1,3,90,55,7,7,4,3,7,10,1
1,3,72,59,9,8,4,3,7,1,1
6,3,99,95,3,6,1,1,7,8,1
7,0,60,52,8,8,2,8,2,2,0
0,0,65,56,5,4,3,5,3,6,0
0,3,85,78,7,6,3,5,10,2,1
4,3,75,83,1,7,2,4,9,2,1
4,3,44,56,1,6,1,5,1,1,0
0,2,72,66,4,8,1,5,8,6,1
5,3,40,62,5,5,1,9,7,5,1
2,1,92,70,10,8,4,6,6,4,1
4,2,45,80,3,8,3,9,1,4,0
2,2,76,58,6,5,0,8,9,9,1
6,0,41,94,3,7,4,3,2,2,0
5,1,96,96,5,7,4,2,10,10,1
0,0,92,62,1,6,3,6,5,7,0
5,0,98,66,3,8,2,2,9,5,1
4,1,98,57,7,6,5,3,8,10,1
1,0,44,58,3,5,3,3,10,9,0
6,1,65,58,5,4,2,1,4,4,1
0,1,80,89,7,7,3,5,8,6,1
3,0,90,97,2,5,4,8,9,2,0
6,3,92,79,3,7,5,9,5,1,1
7,0,86,56,4,6,1,7,1,1,0
2,2,52,66,5,4,4,5,6,4,0
5,0,51,88,9,8,4,8,4,9,1
0,1,44,87,9,7,0,9,6,3,0
6,2,41,54,4,8,4,9,1,3,0
5,1,98,66,9,6,4,9,4,7,1
0,3,43,89,4,7,4,2,5,8,1
4,3,98,50,2,6,5,3,6,6,1
6,2,66,65,10,8,0,2,5,1,1
4,3,89,66,1,6,2,5,2,6,1
6,3,92,79,7,6,5,3,3,8,1
4,0,49,80,4,6,5,9,5,5,0
7,0,52,84,8,5,0,2,7,8,1
5,3,83,94,8,5,1,5,4,1,1
3,3,41,57,8,7,2,5,6,4,1
6,0,65,97,6,6,5,5,9,9,1
7,3,54,79,9,6,5,1,10,10,1
6,3,85,88,4,6,0,10,7,5,1
4,1,96,70,5,5,1,7,3,10,1
0,3,49,64,4,8,1,2,5,10,1
6,2,61,83,5,6,3,2,9,3,1
7,1,79,76,2,4,3,9,5,3,0
4,2,64,51,5,7,5,1,3,9,1
1,3,54,59,10,5,5,9,8,1,0
4,0,52,54,8,8,4,6,7,6,0
5,1,47,76,9,4,2,5,5,6,1
3,0,60,53,7,6,0,5,5,10,1
1,1,60,96,7,5,4,5,1,8,0
5,0,61,62,6,6,2,6,8,8,1
5,1,85,66,2,7,5,7,6,1,0
5,1,72,70,10,5,3,9,5,7,1
0,2,84,72,10,4,0,2,7,10,1
5,0,66,82,9,8,1,4,2,1,1
0,2,79,99,5,8,1,5,3,8,1
5,2,89,64,6,7,4,6,9,5,1
2,0,61,63,1,8,4,7,5,2,0
7,1,69,58,5,8,0,3,6,3,1
1,2,48,93,6,7,1,3,8,9,1
2,0,84,86,10,4,4,9,3,2,0
5,1,74,79,2,5,1,9,1,4,0
1,2,57,78,7,5,3,2,4,7,1
1,2,81,72,4,7,4,4,2,8,0
6,2,44,83,5,6,5,4,9,3,1
3,1,66,56,3,7,2,5,4,10,1
2,2,96,58,5,7,4,2,9,10,1
3,1,45,99,4,7,3,4,7,9,1
1,3,71,53,10,7,0,3,7,8,1
0,2,47,51,6,8,1,6,1,6,0
1,3,95,76,2,8,5,4,2,8,1
3,0,78,82,3,4,0,1,7,10,1
2,2,60,81,10,7,4,3,5,8,1
5,0,57,93,1,5,2,8,7,3,0
6,0,53,94,7,6,0,3,3,7,1
6,0,54,95,9,8,2,7,8,8,1
6,3,81,86,2,5,4,2,4,6,1
5,1,65,76,7,8,2,5,8,6,1
6,3,92,77,3,4,2,7,6,7,1
2,3,83,52,5,6,3,1,9,4,1
5,0,71,85,6,8,0,1,6,10,1
6,2,78,98,8,6,4,8,4,10,1
5,1,67,100,4,6,3,2,3,9,1
3,0,99,92,2,5,2,4,4,3,0
7,1,78,57,3,8,3,3,7,7,1
7,3,82,93,8,6,3,5,8,9,1
2,1,71,99,7,7,2,2,2,8,1
4,1,52,99,6,6,4,6,9,7,1
0,2,54,90,5,6,1,8,7,5,1
6,0,57,86,5,8,3,5,7,2,1
0,1,78,98,1,7,0,7,10,2,0
5,1,45,94,6,6,2,5,4,4,1
0,3,94,87,9,8,1,6,7,5,1
2,3,50,71,8,8,3,9,2,4,1
2,1,71,63,10,6,2,10,10,2,1
1,0,79,64,1,4,2,1,3,4,0
7,1,59,95,6,4,3,10,2,5,0
6,1,72,53,3,5,5,9,5,4,0
1,2,79,67,6,4,5,3,1,6,0
0,0,47,50,9,4,0,10,2,10,0
4,2,90,61,6,8,2,3,6,7,1
1,0,74,90,8,8,2,4,6,5,1
1,0,44,91,6,6,3,8,8,9,0
2,0,74,99,6,6,1,1,9,4,1
4,2,86,66,7,8,2,4,9,10,1
5,2,53,68,10,6,2,7,7,2,1
0,2,60,85,4,8,3,3,10,10,1
1,3,86,97,8,4,5,7,1,8,1
4,2,63,56,4,6,2,5,4,4,1
7,3,56,58,7,4,3,10,7,4,1
6,3,57,57,1,5,0,9,2,3,1
4,3,73,74,9,6,3,8,9,9,1
7,1,51,56,10,8,5,3,1,4,1
0,1,55,91,9,8,1,4,9,2,1
4,1,43,57,7,5,2,7,7,1,0
7,3,64,73,8,8,0,2,10,1,1
4,3,73,66,2,4,2,10,6,8,1
4,0,67,61,10,8,2,6,7,1,1
6,3,85,95,10,5,5,9,2,5,1
7,1,50,80,7,7,3,9,10,8,1
7,3,52,61,1,7,2,6,2,7,1
1,3,70,51,3,4,5,6,3,7,0
0,0,99,61,6,7,0,6,6,8,1
6,3,64,76,5,8,5,10,1,3,1
4,2,78,95,5,5,5,6,4,5,0
4,0,49,56,9,4,5,3,8,2,0
1,3,63,62,6,7,4,4,8,5,1
0,3,40,85,3,8,5,6,5,5,0
2,0,92,50,2,8,2,10,7,2,0
6,3,64,98,9,6,5,1,5,10,1
1,1,67,84,10,6,3,1,4,6,1
0,2,75,79,4,5,1,7,6,1,0
6,2,57,80,5,4,2,1,8,8,1
4,1,45,66,9,7,5,5,10,1,1
0,3,41,57,5,7,5,10,1,3,0
0,3,42,52,7,8,3,8,3,1,0
5,2,85,59,2,7,2,6,4,2,1
0,3,47,83,2,5,4,3,5,7,0
2,2,70,71,4,6,4,2,1,7,0
0,2,87,53,8,8,0,2,9,5,1
2,1,58,81,2,4,4,4,8,5,0
4,2,89,78,10,8,3,9,2,7,1
2,3,45,95,7,7,4,9,5,10,1
6,3,53,60,1,5,3,1,9,10,1
4,0,42,95,9,4,2,5,3,5,0
4,3,87,62,10,8,0,9,5,8,1
2,0,40,53,6,7,5,4,9,3,0
7,2,83,51,1,8,5,7,6,2,1
1,3,69,83,10,4,5,6,5,10,1
3,1,85,92,6,7,0,4,8,4,1
7,1,58,71,5,6,5,10,5,7,1
0,1,93,54,5,4,4,7,9,9,0
5,2,58,58,5,6,5,7,3,3,0
3,2,48,69,4,6,5,2,1,3,0
0,0,46,70,7,7,1,7,4,7,0
7,1,85,66,9,8,4,9,7,1,1
7,0,76,61,4,8,5,6,3,7,0
0,0,89,77,2,5,1,6,10,2,0
4,3,80,67,2,4,4,6,8,10,1
0,3,92,52,2,4,3,2,2,1,0
5,1,46,54,7,7,3,6,9,10,1
7,2,48,63,4,7,5,6,3,9,1
0,3,43,97,4,5,5,9,6,1,0
2,2,64,75,1,5,1,2,7,8,1
3,0,88,68,4,6,0,9,5,10,1
2,0,51,90,6,5,1,5,10,7,1
5,0,45,66,2,8,2,9,5,10,0
0,0,57,88,4,6,0,10,1,9,0
6,1,79,91,7,5,1,10,4,5,1
5,0,60,53,9,8,2,2,1,3,1
4,3,54,91,2,8,2,5,9,1,1
2,0,42,84,8,6,5,2,9,2,0
2,2,41,73,6,6,4,5,5,6,0
1,3,95,90,8,8,5,7,5,8,1
0,2,94,62,2,7,1,7,5,9,1
4,2,80,82,1,6,3,7,7,8,1
6,1,79,64,7,4,5,5,6,2,0
2,1,98,64,9,7,4,7,2,1,0
2,2,43,80,9,4,5,6,10,10,1
4,2,71,92,2,5,5,7,3,4,0
5,0,41,77,4,6,0,5,5,5,1
5,3,85,59,1,6,3,2,7,10,1
0,0,68,56,7,8,2,9,2,6,0
7,1,41,82,2,6,0,2,4,4,1
1,1,73,56,4,4,4,3,1,5,0
2,0,66,54,2,7,5,9,7,8,0
7,3,99,75,1,5,2,2,2,10,1
7,2,93,65,7,7,5,8,8,3,1
1,0,78,57,6,4,2,3,10,1,0
7,1,83,71,2,5,2,6,1,9,1
7,3,77,83,4,8,3,9,2,9,1
5,1,57,89,3,6,4,10,8,2,0
5,3,75,77,3,6,4,10,5,3,1
3,3,58,95,3,8,5,3,5,8,1
6,3,66,85,4,4,3,9,7,3,1
0,0,84,96,1,8,4,7,4,3,0
7,0,59,56,1,4,2,5,9,6,0
3,0,60,89,7,5,2,8,3,6,0
6,3,62,92,5,7,5,6,8,7,1
3,3,69,77,3,7,2,7,3,10,1
3,1,64,51,9,8,4,3,8,4,1
0,2,70,58,5,6,1,10,1,5,0
0,0,66,55,10,8,0,6,10,10,1
4,3,73,50,3,6,1,3,10,3,1
1,1,47,52,9,8,3,7,7,2,0
