age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,"blue-collar","married","primary",1,332,0,1,"unknown",8,"may",318,2,-1,0,"unknown",1
37,"blue-collar","married","secondary",1,121,0,1,"unknown",8,"may",617,2,-1,0,"unknown",1
31,"blue-collar","married","primary",1,68,0,1,"unknown",8,"may",226,1,-1,0,"unknown",1
57,"blue-collar","divorced","primary",1,-176,0,1,"unknown",8,"may",275,1,-1,0,"unknown",1
33,"blue-collar","married","secondary",1,527,0,0,"unknown",8,"may",81,2,-1,0,"unknown",1
43,"services","single","unknown",1,193,0,1,"unknown",8,"may",74,7,-1,0,"unknown",1
60,"blue-collar","divorced","primary",1,7601,0,1,"unknown",8,"may",285,1,-1,0,"unknown",1
51,"management","married","tertiary",1,751,1,1,"unknown",8,"may",261,5,-1,0,"unknown",1
38,"blue-collar","single","unknown",1,495,0,1,"unknown",8,"may",297,1,-1,0,"unknown",1
37,"technician","single","secondary",1,670,0,1,"unknown",8,"may",78,3,-1,0,"unknown",1
41,"blue-collar","single","secondary",1,363,0,1,"unknown",8,"may",183,3,-1,0,"unknown",1
42,"blue-collar","married","secondary",1,376,0,1,"unknown",8,"may",15,1,-1,0,"unknown",1
41,"management","divorced","tertiary",1,292,0,1,"unknown",8,"may",352,2,-1,0,"unknown",1
33,"technician","married","unknown",1,0,1,1,"unknown",8,"may",345,2,-1,0,"unknown",1
32,"admin.","single","secondary",1,184,0,1,"unknown",8,"may",230,4,-1,0,"unknown",1
30,"services","married","secondary",1,80,0,1,"unknown",8,"may",185,2,-1,0,"unknown",1
43,"technician","married","secondary",1,1824,0,1,"unknown",8,"may",296,1,-1,0,"unknown",1
30,"blue-collar","married","secondary",1,2850,1,1,"unknown",8,"may",181,2,-1,0,"unknown",1
37,"blue-collar","divorced","secondary",1,48,0,1,"unknown",8,"may",133,2,-1,0,"unknown",1
34,"management","married","tertiary",1,76,1,1,"unknown",8,"may",335,9,-1,0,"unknown",1
32,"unemployed","single","tertiary",1,336,0,1,"unknown",8,"may",139,1,-1,0,"unknown",1
42,"technician","married","secondary",1,0,1,0,"unknown",8,"may",7,3,-1,0,"unknown",1
35,"technician","single","secondary",1,433,0,1,"unknown",8,"may",163,2,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,103,0,0,"unknown",8,"may",956,2,-1,0,"unknown",1
50,"blue-collar","married","primary",1,1164,0,1,"unknown",8,"may",166,2,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,129,0,1,"unknown",8,"may",71,2,-1,0,"unknown",1
38,"services","divorced","secondary",1,5873,1,1,"unknown",8,"may",191,2,-1,0,"unknown",1
28,"blue-collar","married","secondary",1,0,0,1,"unknown",8,"may",459,2,-1,0,"unknown",1
55,"blue-collar","married","primary",1,82,0,1,"unknown",8,"may",292,2,-1,0,"unknown",1
38,"blue-collar","married","primary",1,362,0,1,"unknown",8,"may",100,5,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,186,0,1,"unknown",8,"may",257,3,-1,0,"unknown",1
57,"admin.","married","secondary",1,1216,0,1,"unknown",8,"may",255,6,-1,0,"unknown",1
50,"management","divorced","tertiary",1,704,0,1,"unknown",8,"may",233,2,-1,0,"unknown",1
47,"blue-collar","married","primary",1,205,0,1,"unknown",8,"may",128,2,-1,0,"unknown",1
39,"blue-collar","married","primary",1,830,0,1,"unknown",8,"may",246,2,-1,0,"unknown",1
34,"services","married","secondary",1,-315,0,1,"unknown",8,"may",56,2,-1,0,"unknown",1
41,"technician","married","secondary",1,64,0,0,"unknown",8,"may",210,2,-1,0,"unknown",1
59,"entrepreneur","married","tertiary",1,-820,1,1,"unknown",8,"may",43,2,-1,0,"unknown",1
35,"self-employed","single","tertiary",1,538,0,0,"unknown",8,"may",21,9,-1,0,"unknown",1
31,"technician","single","tertiary",1,948,0,1,"unknown",8,"may",91,2,-1,0,"unknown",1
55,"management","married","tertiary",1,1288,0,1,"unknown",8,"may",67,2,-1,0,"unknown",1
36,"blue-collar","married","unknown",1,70,0,1,"unknown",8,"may",219,4,-1,0,"unknown",1
41,"management","married","tertiary",1,393,0,1,"unknown",8,"may",110,2,-1,0,"unknown",1
44,"technician","single","secondary",1,365,0,1,"unknown",8,"may",169,2,-1,0,"unknown",1
40,"blue-collar","single","secondary",1,879,0,0,"unknown",8,"may",248,3,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,491,0,1,"unknown",8,"may",223,2,-1,0,"unknown",1
38,"management","single","tertiary",1,0,0,1,"unknown",8,"may",92,3,-1,0,"unknown",1
27,"student","single","secondary",1,0,1,1,"unknown",8,"may",93,2,-1,0,"unknown",1
33,"unemployed","married","secondary",1,229,0,1,"unknown",8,"may",205,4,-1,0,"unknown",1
37,"services","married","secondary",1,22,0,0,"unknown",8,"may",160,1,-1,0,"unknown",1
40,"management","married","tertiary",1,570,0,1,"unknown",8,"may",105,2,-1,0,"unknown",1
33,"blue-collar","single","secondary",1,56,0,1,"unknown",8,"may",112,2,-1,0,"unknown",1
40,"admin.","single","secondary",1,118,0,1,"unknown",8,"may",383,3,-1,0,"unknown",1
27,"blue-collar","married","secondary",1,106,0,1,"unknown",8,"may",207,2,-1,0,"unknown",1
42,"management","single","tertiary",1,1768,0,1,"unknown",8,"may",193,2,-1,0,"unknown",1
41,"blue-collar","married","secondary",1,213,0,1,"unknown",8,"may",10,2,-1,0,"unknown",1
37,"unemployed","single","secondary",1,381,0,1,"unknown",8,"may",985,2,-1,0,"unknown",0
38,"unemployed","married","primary",1,1147,0,0,"unknown",8,"may",249,5,-1,0,"unknown",1
44,"blue-collar","married","secondary",1,373,0,1,"unknown",8,"may",122,2,-1,0,"unknown",1
31,"blue-collar","married","primary",1,50,0,1,"unknown",8,"may",300,2,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,67,0,0,"unknown",8,"may",672,3,-1,0,"unknown",1
46,"blue-collar","married","primary",1,0,0,0,"unknown",8,"may",390,3,-1,0,"unknown",1
33,"admin.","married","secondary",1,61,0,0,"unknown",8,"may",116,2,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,504,0,1,"unknown",8,"may",481,2,-1,0,"unknown",1
32,"unemployed","single","secondary",1,177,0,1,"unknown",8,"may",21,3,-1,0,"unknown",1
27,"technician","single","secondary",1,584,0,1,"unknown",8,"may",192,2,-1,0,"unknown",1
31,"services","married","primary",1,-732,0,1,"unknown",8,"may",6,2,-1,0,"unknown",1
41,"management","single","tertiary",1,572,0,1,"unknown",8,"may",8,2,-1,0,"unknown",1
35,"blue-collar","married","primary",1,105,0,1,"unknown",8,"may",369,2,-1,0,"unknown",1
50,"technician","single","tertiary",1,0,0,1,"unknown",8,"may",393,2,-1,0,"unknown",1
33,"technician","married","secondary",1,832,0,0,"unknown",8,"may",246,3,-1,0,"unknown",1
48,"blue-collar","married","primary",1,2642,0,1,"unknown",8,"may",330,3,-1,0,"unknown",1
36,"technician","married","secondary",1,195,0,1,"unknown",8,"may",380,2,-1,0,"unknown",1
29,"housemaid","single","secondary",1,718,0,1,"unknown",8,"may",91,3,-1,0,"unknown",1
34,"management","married","tertiary",1,336,0,0,"unknown",8,"may",84,2,-1,0,"unknown",1
39,"blue-collar","married","primary",1,332,0,1,"unknown",8,"may",277,3,-1,0,"unknown",1
32,"management","divorced","tertiary",1,1,0,1,"unknown",8,"may",399,4,-1,0,"unknown",1
59,"retired","divorced","primary",1,-138,0,0,"unknown",8,"may",89,4,-1,0,"unknown",1
50,"blue-collar","married","primary",1,749,1,1,"unknown",8,"may",297,2,-1,0,"unknown",1
37,"admin.","married","secondary",1,14,0,1,"unknown",8,"may",176,2,-1,0,"unknown",1
33,"unemployed","single","secondary",1,177,1,1,"unknown",8,"may",75,4,-1,0,"unknown",1
52,"blue-collar","married","secondary",1,557,1,1,"unknown",8,"may",111,3,-1,0,"unknown",1
43,"blue-collar","married","primary",1,126,0,1,"unknown",8,"may",170,2,-1,0,"unknown",1
53,"blue-collar","married","secondary",1,359,1,0,"unknown",8,"may",238,8,-1,0,"unknown",1
37,"blue-collar","married","primary",1,496,0,1,"unknown",8,"may",137,2,-1,0,"unknown",1
50,"services","single","secondary",1,72,1,1,"unknown",8,"may",141,2,-1,0,"unknown",1
53,"blue-collar","married","secondary",1,175,0,1,"unknown",8,"may",49,4,-1,0,"unknown",1
47,"blue-collar","married","primary",1,430,1,1,"unknown",8,"may",89,8,-1,0,"unknown",1
48,"technician","divorced","tertiary",1,574,0,1,"unknown",8,"may",341,2,-1,0,"unknown",1
35,"technician","divorced","secondary",1,69,0,1,"unknown",8,"may",461,3,-1,0,"unknown",1
42,"self-employed","married","secondary",1,106,0,1,"unknown",8,"may",515,3,-1,0,"unknown",1
43,"management","divorced","tertiary",1,0,0,1,"unknown",8,"may",123,2,-1,0,"unknown",1
40,"services","single","secondary",1,23,0,1,"unknown",8,"may",179,5,-1,0,"unknown",1
36,"services","married","secondary",1,42,0,1,"unknown",8,"may",102,4,-1,0,"unknown",1
39,"management","married","tertiary",1,429,0,1,"unknown",8,"may",272,4,-1,0,"unknown",1
32,"blue-collar","divorced","primary",1,88,0,1,"unknown",8,"may",17,3,-1,0,"unknown",1
44,"management","divorced","tertiary",1,3932,0,1,"unknown",8,"may",40,2,-1,0,"unknown",1
43,"technician","divorced","secondary",1,177,0,1,"unknown",8,"may",209,3,-1,0,"unknown",1
53,"self-employed","married","secondary",1,468,0,1,"unknown",8,"may",89,5,-1,0,"unknown",1
41,"services","married","secondary",1,639,0,1,"unknown",8,"may",1187,2,-1,0,"unknown",1
53,"management","married","tertiary",1,2124,0,1,"unknown",8,"may",123,2,-1,0,"unknown",1
31,"unemployed","married","primary",1,309,0,1,"unknown",8,"may",104,3,-1,0,"unknown",1
51,"blue-collar","married","primary",1,202,0,1,"unknown",8,"may",200,2,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,20,0,0,"unknown",8,"may",117,3,-1,0,"unknown",1
52,"blue-collar","married","secondary",1,-17,0,1,"unknown",8,"may",37,3,-1,0,"unknown",1
41,"management","married","primary",1,-417,0,1,"unknown",8,"may",51,3,-1,0,"unknown",1
30,"management","single","tertiary",1,528,0,1,"unknown",8,"may",145,4,-1,0,"unknown",1
32,"management","single","tertiary",1,394,0,1,"unknown",8,"may",466,2,-1,0,"unknown",1
31,"blue-collar","married","primary",1,856,0,1,"unknown",8,"may",303,3,-1,0,"unknown",1
38,"blue-collar","married","secondary",1,468,0,1,"unknown",8,"may",101,2,-1,0,"unknown",1
44,"blue-collar","married","secondary",1,138,0,1,"unknown",8,"may",283,3,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,406,0,1,"unknown",8,"may",826,3,-1,0,"unknown",1
34,"admin.","married","tertiary",1,221,0,1,"unknown",8,"may",185,4,-1,0,"unknown",1
40,"admin.","married","secondary",1,523,0,0,"unknown",8,"may",598,3,-1,0,"unknown",1
41,"blue-collar","married","primary",1,-52,0,1,"unknown",8,"may",120,5,-1,0,"unknown",1
56,"technician","divorced","secondary",1,397,0,1,"unknown",8,"may",185,7,-1,0,"unknown",1
39,"blue-collar","married","primary",1,-432,0,1,"unknown",8,"may",159,3,-1,0,"unknown",1
34,"blue-collar","married","primary",1,298,0,1,"unknown",8,"may",220,2,-1,0,"unknown",1
41,"blue-collar","single","secondary",1,1080,0,0,"unknown",8,"may",192,4,-1,0,"unknown",1
39,"management","single","tertiary",1,-85,0,1,"unknown",8,"may",423,2,-1,0,"unknown",1
33,"admin.","married","secondary",1,4012,1,0,"unknown",8,"may",337,4,-1,0,"unknown",1
52,"management","divorced","secondary",1,123,1,1,"unknown",8,"may",306,2,-1,0,"unknown",1
26,"management","single","tertiary",1,498,0,1,"unknown",8,"may",99,3,-1,0,"unknown",1
54,"unemployed","married","secondary",1,23,0,1,"unknown",8,"may",27,3,-1,0,"unknown",1
30,"technician","married","unknown",0,-315,0,1,"unknown",8,"may",201,2,-1,0,"unknown",1
35,"management","married","tertiary",0,89,1,0,"unknown",8,"may",166,3,-1,0,"unknown",1
47,"technician","divorced","secondary",1,699,0,1,"unknown",8,"may",182,1,-1,0,"unknown",1
53,"blue-collar","divorced","secondary",1,145,0,1,"unknown",8,"may",193,1,-1,0,"unknown",1
29,"blue-collar","single","secondary",1,-138,0,0,"unknown",8,"may",271,5,-1,0,"unknown",1
36,"technician","married","tertiary",1,491,0,1,"unknown",8,"may",103,3,-1,0,"unknown",1
35,"management","married","tertiary",1,820,0,1,"unknown",8,"may",287,4,-1,0,"unknown",1
43,"blue-collar","married","secondary",1,1376,0,1,"unknown",8,"may",235,4,-1,0,"unknown",1
38,"blue-collar","married","primary",1,0,0,1,"unknown",8,"may",732,2,-1,0,"unknown",1
39,"blue-collar","married","secondary",1,507,0,1,"unknown",8,"may",136,2,-1,0,"unknown",1
58,"management","married","secondary",1,771,1,1,"unknown",8,"may",126,3,-1,0,"unknown",1
33,"services","married","secondary",1,310,0,1,"unknown",8,"may",172,4,-1,0,"unknown",1
60,"blue-collar","married","primary",1,136,0,1,"unknown",8,"may",43,2,-1,0,"unknown",1
45,"admin.","married","secondary",1,310,0,1,"unknown",8,"may",191,2,-1,0,"unknown",1
39,"blue-collar","married","primary",1,813,0,1,"unknown",8,"may",117,2,-1,0,"unknown",1
35,"management","married","tertiary",1,14,0,0,"unknown",8,"may",64,1,-1,0,"unknown",1
41,"blue-collar","married","primary",1,-97,0,1,"unknown",8,"may",260,5,-1,0,"unknown",1
40,"services","married","primary",1,332,0,1,"unknown",8,"may",149,1,-1,0,"unknown",1
33,"services","married","secondary",1,5034,0,1,"unknown",8,"may",207,3,-1,0,"unknown",1
32,"admin.","divorced","secondary",1,281,0,1,"unknown",8,"may",231,4,-1,0,"unknown",1
44,"management","married","secondary",1,576,0,1,"unknown",8,"may",128,3,-1,0,"unknown",1
34,"management","single","tertiary",1,1891,0,1,"unknown",9,"may",162,5,-1,0,"unknown",1
29,"services","single","secondary",1,473,0,0,"unknown",9,"may",180,2,-1,0,"unknown",1
49,"blue-collar","married","primary",1,216,0,1,"unknown",9,"may",144,2,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,-13,0,1,"unknown",9,"may",260,3,-1,0,"unknown",1
47,"admin.","divorced","secondary",1,162,0,1,"unknown",9,"may",203,4,-1,0,"unknown",1
34,"blue-collar","married","primary",1,365,0,1,"unknown",9,"may",85,2,-1,0,"unknown",1
32,"management","single","tertiary",1,264,0,1,"unknown",9,"may",211,2,-1,0,"unknown",1
32,"admin.","single","tertiary",1,490,0,1,"unknown",9,"may",94,2,-1,0,"unknown",1
56,"technician","single","primary",1,230,0,1,"unknown",9,"may",122,4,-1,0,"unknown",1
28,"technician","single","secondary",1,-9,0,0,"unknown",9,"may",175,5,-1,0,"unknown",1
35,"technician","single","secondary",1,317,0,1,"unknown",9,"may",292,2,-1,0,"unknown",1
52,"self-employed","single","tertiary",1,458,0,0,"unknown",9,"may",132,5,-1,0,"unknown",1
35,"technician","married","secondary",1,19,0,1,"unknown",9,"may",130,2,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,536,0,1,"unknown",9,"may",208,2,-1,0,"unknown",1
42,"management","divorced","secondary",1,117,0,1,"unknown",9,"may",105,1,-1,0,"unknown",1
51,"blue-collar","single","primary",1,368,0,1,"unknown",9,"may",205,1,-1,0,"unknown",1
47,"blue-collar","married","secondary",1,-98,0,1,"unknown",9,"may",112,1,-1,0,"unknown",1
34,"services","married","secondary",1,627,0,1,"unknown",9,"may",117,9,-1,0,"unknown",1
45,"admin.","married","secondary",1,180,0,1,"unknown",9,"may",218,1,-1,0,"unknown",1
31,"technician","divorced","secondary",1,26,0,1,"unknown",9,"may",62,1,-1,0,"unknown",1
40,"blue-collar","married","primary",1,2171,0,1,"unknown",9,"may",97,1,-1,0,"unknown",1
53,"entrepreneur","married","secondary",1,-118,0,1,"unknown",9,"may",101,3,-1,0,"unknown",1
44,"technician","single","secondary",1,1059,0,1,"unknown",9,"may",286,1,-1,0,"unknown",1
49,"blue-collar","married","primary",1,186,0,1,"unknown",9,"may",241,1,-1,0,"unknown",1
47,"services","married","secondary",1,1306,0,1,"unknown",9,"may",252,4,-1,0,"unknown",1
31,"blue-collar","married","primary",1,3007,0,1,"unknown",9,"may",283,1,-1,0,"unknown",1
45,"admin.","single","secondary",1,-88,0,1,"unknown",9,"may",131,1,-1,0,"unknown",1
30,"blue-collar","married","primary",1,265,0,0,"unknown",9,"may",380,1,-1,0,"unknown",1
40,"blue-collar","divorced","primary",1,21,0,1,"unknown",9,"may",584,1,-1,0,"unknown",1
27,"admin.","single","unknown",1,230,0,1,"unknown",9,"may",371,1,-1,0,"unknown",1
28,"admin.","married","secondary",1,252,0,1,"unknown",9,"may",448,1,-1,0,"unknown",1
28,"admin.","single","tertiary",1,422,0,1,"unknown",9,"may",274,1,-1,0,"unknown",1
44,"blue-collar","married","secondary",1,85,0,1,"unknown",9,"may",116,2,-1,0,"unknown",1
35,"management","married","tertiary",1,4286,0,1,"unknown",9,"may",357,1,-1,0,"unknown",1
29,"blue-collar","married","secondary",1,0,1,1,"unknown",9,"may",215,1,-1,0,"unknown",1
33,"blue-collar","divorced","primary",1,60,1,1,"unknown",9,"may",131,1,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,687,0,1,"unknown",9,"may",61,1,-1,0,"unknown",1
35,"blue-collar","single","secondary",1,40,0,1,"unknown",9,"may",617,4,-1,0,"unknown",0
31,"technician","single","tertiary",1,22,0,1,"unknown",9,"may",483,3,-1,0,"unknown",0
36,"technician","single","secondary",1,-333,0,0,"unknown",9,"may",847,1,-1,0,"unknown",1
41,"technician","married","secondary",1,483,0,1,"unknown",9,"may",319,1,-1,0,"unknown",1
35,"blue-collar","married","secondary",1,503,0,0,"unknown",9,"may",57,2,-1,0,"unknown",1
40,"blue-collar","married","secondary",1,1245,0,1,"unknown",9,"may",306,1,-1,0,"unknown",1
42,"blue-collar","married","secondary",1,117,0,1,"unknown",9,"may",147,1,-1,0,"unknown",1
34,"technician","single","tertiary",0,33,0,0,"unknown",9,"may",244,1,-1,0,"unknown",1
41,"technician","single","secondary",1,-320,0,1,"unknown",9,"may",128,1,-1,0,"unknown",1
43,"blue-collar","divorced","primary",1,49,0,1,"unknown",9,"may",100,1,-1,0,"unknown",1
37,"management","married","tertiary",1,0,0,1,"unknown",9,"may",59,1,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,100,0,1,"unknown",9,"may",24,1,-1,0,"unknown",1
32,"housemaid","married","primary",1,344,0,1,"unknown",9,"may",85,2,-1,0,"unknown",1
51,"blue-collar","married","secondary",1,-286,0,1,"unknown",9,"may",70,1,-1,0,"unknown",1
38,"blue-collar","single","secondary",1,57,0,1,"unknown",9,"may",21,1,-1,0,"unknown",1
51,"unemployed","divorced","secondary",1,370,1,1,"unknown",9,"may",167,1,-1,0,"unknown",1
49,"services","divorced","secondary",1,470,0,1,"unknown",9,"may",659,2,-1,0,"unknown",1
31,"housemaid","married","secondary",1,0,0,1,"unknown",9,"may",327,2,-1,0,"unknown",1
33,"blue-collar","married","primary",1,767,0,1,"unknown",9,"may",296,3,-1,0,"unknown",1
30,"admin.","single","unknown",0,1,1,1,"unknown",9,"may",307,1,-1,0,"unknown",1
33,"technician","married","secondary",1,0,1,1,"unknown",9,"may",120,1,-1,0,"unknown",1
41,"unemployed","married","secondary",1,121,0,1,"unknown",9,"may",390,2,-1,0,"unknown",1
37,"blue-collar","married","secondary",1,190,0,1,"unknown",9,"may",83,2,-1,0,"unknown",1
33,"blue-collar","married","primary",1,120,0,1,"unknown",9,"may",250,1,-1,0,"unknown",1
32,"services","married","secondary",1,2068,0,0,"unknown",9,"may",143,1,-1,0,"unknown",1
46,"technician","married","secondary",1,332,0,1,"unknown",9,"may",772,1,-1,0,"unknown",0
34,"management","single","tertiary",1,-322,1,1,"unknown",9,"may",198,1,-1,0,"unknown",1
32,"blue-collar","married","primary",1,274,0,1,"unknown",9,"may",21,3,-1,0,"unknown",1
43,"blue-collar","single","secondary",1,3,0,1,"unknown",9,"may",929,3,-1,0,"unknown",0
28,"blue-collar","married","secondary",1,6,0,1,"unknown",9,"may",254,1,-1,0,"unknown",1
46,"technician","divorced","tertiary",1,288,0,1,"unknown",9,"may",166,1,-1,0,"unknown",1
52,"services","divorced","primary",1,146,0,1,"unknown",9,"may",93,1,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,286,0,1,"unknown",9,"may",134,2,-1,0,"unknown",1
27,"technician","divorced","secondary",1,114,0,0,"unknown",9,"may",375,2,-1,0,"unknown",1
32,"technician","single","tertiary",1,190,0,0,"unknown",9,"may",352,1,-1,0,"unknown",1
37,"blue-collar","single","secondary",1,111,0,1,"unknown",9,"may",217,2,-1,0,"unknown",1
29,"management","married","tertiary",1,246,0,1,"unknown",9,"may",45,1,-1,0,"unknown",1
40,"housemaid","divorced","secondary",1,108,1,1,"unknown",9,"may",93,1,-1,0,"unknown",1
47,"technician","married","primary",1,187,0,1,"unknown",9,"may",165,1,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,457,0,1,"unknown",9,"may",266,1,-1,0,"unknown",1
25,"admin.","single","secondary",1,131,0,0,"unknown",9,"may",237,1,-1,0,"unknown",1
30,"management","married","tertiary",1,1825,0,1,"unknown",9,"may",164,1,-1,0,"unknown",1
31,"admin.","married","secondary",1,307,0,1,"unknown",9,"may",538,1,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,-198,0,1,"unknown",9,"may",72,2,-1,0,"unknown",1
32,"blue-collar","divorced","secondary",1,739,0,1,"unknown",9,"may",171,1,-1,0,"unknown",1
28,"blue-collar","single","secondary",1,759,0,1,"unknown",9,"may",710,1,-1,0,"unknown",0
27,"services","single","secondary",1,777,0,1,"unknown",9,"may",131,3,-1,0,"unknown",1
37,"blue-collar","married","primary",1,378,0,1,"unknown",9,"may",514,1,-1,0,"unknown",1
35,"blue-collar","single","primary",1,337,0,1,"unknown",9,"may",127,1,-1,0,"unknown",1
34,"blue-collar","married","primary",1,-78,0,1,"unknown",9,"may",198,1,-1,0,"unknown",1
31,"admin.","married","secondary",1,355,0,1,"unknown",9,"may",239,1,-1,0,"unknown",1
36,"management","divorced","tertiary",1,133,0,1,"unknown",9,"may",117,1,-1,0,"unknown",1
38,"technician","married","secondary",1,32,0,1,"unknown",9,"may",705,1,-1,0,"unknown",1
25,"services","married","secondary",1,55,0,0,"unknown",9,"may",155,1,-1,0,"unknown",1
51,"management","single","tertiary",1,417,0,1,"unknown",9,"may",18,1,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,153,0,1,"unknown",9,"may",386,1,-1,0,"unknown",1
40,"retired","married","tertiary",1,794,1,1,"unknown",9,"may",138,1,-1,0,"unknown",1
26,"services","single","secondary",1,187,0,1,"unknown",9,"may",341,1,-1,0,"unknown",1
36,"services","married","secondary",1,335,0,1,"unknown",9,"may",339,2,-1,0,"unknown",1
59,"blue-collar","married","secondary",1,1407,0,1,"unknown",9,"may",232,1,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,-116,0,0,"unknown",9,"may",208,1,-1,0,"unknown",1
49,"self-employed","married","tertiary",1,1842,0,1,"unknown",9,"may",124,2,-1,0,"unknown",1
33,"blue-collar","married","primary",1,329,0,1,"unknown",9,"may",44,1,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,428,0,1,"unknown",9,"may",75,1,-1,0,"unknown",1
59,"management","single","secondary",1,181,0,1,"unknown",9,"may",485,1,-1,0,"unknown",1
38,"entrepreneur","married","secondary",1,2139,0,1,"unknown",9,"may",576,1,-1,0,"unknown",1
37,"services","single","secondary",1,253,0,0,"unknown",9,"may",280,1,-1,0,"unknown",1
31,"unemployed","single","tertiary",1,133,0,1,"unknown",9,"may",480,2,-1,0,"unknown",1
54,"retired","married","secondary",1,785,0,1,"unknown",9,"may",86,2,-1,0,"unknown",1
41,"blue-collar","married","primary",1,-45,0,0,"unknown",9,"may",121,4,-1,0,"unknown",1
44,"management","married","tertiary",1,223,0,1,"unknown",9,"may",93,2,-1,0,"unknown",1
28,"admin.","single","secondary",1,2831,0,1,"unknown",9,"may",211,3,-1,0,"unknown",1
22,"student","single","secondary",1,2412,0,1,"unknown",9,"may",238,2,-1,0,"unknown",1
31,"blue-collar","married","primary",1,11,0,1,"unknown",9,"may",399,3,-1,0,"unknown",1
36,"services","married","secondary",1,211,0,1,"unknown",9,"may",93,2,-1,0,"unknown",1
37,"admin.","divorced","secondary",1,34,0,1,"unknown",9,"may",144,3,-1,0,"unknown",1
54,"admin.","married","secondary",1,222,0,1,"unknown",9,"may",45,2,-1,0,"unknown",1
28,"management","single","tertiary",1,3285,0,1,"unknown",9,"may",98,1,-1,0,"unknown",1
42,"blue-collar","married","primary",1,-67,0,1,"unknown",9,"may",128,1,-1,0,"unknown",1
35,"technician","single","tertiary",1,670,0,1,"unknown",9,"may",106,1,-1,0,"unknown",1
29,"admin.","married","secondary",1,0,0,1,"unknown",9,"may",121,1,-1,0,"unknown",1
59,"blue-collar","single","primary",1,96,0,1,"unknown",9,"may",123,1,-1,0,"unknown",1
46,"blue-collar","married","secondary",1,-3,0,1,"unknown",9,"may",92,2,-1,0,"unknown",1
32,"self-employed","single","secondary",1,123,0,1,"unknown",9,"may",278,1,-1,0,"unknown",1
43,"management","divorced","tertiary",1,443,0,1,"unknown",9,"may",219,1,-1,0,"unknown",1
41,"blue-collar","married","primary",1,406,0,1,"unknown",9,"may",2462,1,-1,0,"unknown",1
31,"admin.","married","secondary",1,535,1,1,"unknown",9,"may",249,3,-1,0,"unknown",1
26,"services","single","secondary",1,302,0,1,"unknown",9,"may",210,1,-1,0,"unknown",1
29,"blue-collar","married","primary",0,-43,0,1,"unknown",9,"may",484,1,-1,0,"unknown",1
31,"services","married","secondary",1,-346,1,1,"unknown",9,"may",187,1,-1,0,"unknown",1
37,"blue-collar","divorced","secondary",1,-271,0,1,"unknown",9,"may",172,1,-1,0,"unknown",1
35,"technician","married","secondary",1,55,0,1,"unknown",9,"may",79,4,-1,0,"unknown",1
31,"technician","single","tertiary",1,375,0,1,"unknown",9,"may",207,1,-1,0,"unknown",1
30,"blue-collar","married","secondary",1,-2,0,1,"unknown",9,"may",136,2,-1,0,"unknown",1
29,"blue-collar","single","primary",1,-680,0,1,"unknown",9,"may",117,2,-1,0,"unknown",1
29,"admin.","divorced","secondary",1,0,1,1,"unknown",9,"may",393,1,-1,0,"unknown",1
39,"blue-collar","single","secondary",1,217,0,1,"unknown",9,"may",107,1,-1,0,"unknown",1
31,"blue-collar","single","secondary",1,160,0,1,"unknown",9,"may",25,1,-1,0,"unknown",1
27,"management","single","tertiary",1,118,0,1,"unknown",9,"may",132,3,-1,0,"unknown",1
22,"admin.","single","secondary",1,-1,0,1,"unknown",9,"may",136,1,-1,0,"unknown",1
31,"management","single","secondary",1,453,0,1,"unknown",9,"may",384,2,-1,0,"unknown",1
39,"blue-collar","single","secondary",1,169,0,1,"unknown",9,"may",38,1,-1,0,"unknown",1
25,"admin.","single","secondary",1,787,0,1,"unknown",9,"may",164,1,-1,0,"unknown",1
27,"self-employed","single","secondary",1,78,0,1,"unknown",9,"may",825,1,-1,0,"unknown",1
28,"technician","single","tertiary",1,2269,0,1,"unknown",9,"may",331,1,-1,0,"unknown",1
31,"unemployed","married","primary",1,213,0,1,"unknown",9,"may",479,2,-1,0,"unknown",1
46,"technician","divorced","secondary",1,164,0,1,"unknown",9,"may",229,2,-1,0,"unknown",1
37,"blue-collar","married","secondary",1,934,1,1,"unknown",9,"may",258,2,-1,0,"unknown",1
27,"services","single","secondary",1,4,0,0,"unknown",9,"may",490,1,-1,0,"unknown",1
34,"unemployed","divorced","secondary",1,354,0,1,"unknown",9,"may",308,1,-1,0,"unknown",1
